Company_Name,Country,Sector,Overall_Rating,Overall_Score,Environmental_Score,Social_Score,Governance_Score
SB Technology Corp,JP,Software & Services,1,1.7,4.8,3.2,1.9
SBA Communications Corporation,US,Telecommunication Services,0,7.1,6.2,7.6,4.7
SBA SENIOR FINANCE II LLC,US,Telecommunication Services,0,7.1,6.2,7.6,4.7
SBB Treasury Oyj,FI,Real Estate Management & Services,0,6.6,5.6,5.9,6.3
SBER UPRAVLENIYE AKTIVAMI AO,RU,Banks,1,2.85,1.8,5.5,2.9
SBERBANK KIB AO,RU,Banks,1,2.85,1.8,5.5,2.9
SBERBANK ROSSII PAO,RU,Banks,1,2.85,1.8,5.5,2.9
SBF Comercio de Produtos Esportivos SA,BR,Retail - Consumer Discretionary,1,2.4,1.8,4.0,3.4
SBI GLOBAL FACTORS LIMITED,IN,Banks,0,6.2,4.6,4.7,3.6
SBICAP SECURITIES LIMITED,IN,Banks,0,6.2,4.6,4.7,3.6
SBM Offshore NV,NL,Energy Equipment & Services,0,6.8,6.8,10.0,6.1
SCALES CORPORATION LIMITED,NZ,Food Products,0,5.9,2.7,3.5,7.1
SCENTRE GROUP,AU,Real Estate Management & Services,0,6.6,6.6,2.2,8.0
SCENTRE GROUP TRUST 1,AU,Real Estate Management & Services,0,6.6,6.6,2.2,8.0
SCENTRE GROUP TRUST 2,AU,Real Estate Management & Services,0,6.6,6.6,2.2,8.0
SCENTRE MANAGEMENT LIMITED,AU,Real Estate Management & Services,0,6.6,6.6,2.2,8.0
SCHIBSTED ASA,NO,Media & Entertainment,0,6.9,9.3,4.6,6.3
"SCHNEIDER NATIONAL, INC",US,Road & Rail Transport,0,6.9,4.5,4.7,5.1
SCHOELLER-BLECKMANN OILFIELD EQUIPMENT Aktiengesellschaft,AT,Energy Equipment & Services,0,6.0,7.4,7.2,4.7
SCOTIA GAS NETWORKS LIMITED,GB,Utilities,0,7.0,9.0,9.1,5.1
SCOTLAND GAS NETWORKS PLC,GB,Utilities,0,7.0,9.0,9.1,5.1
"SCRIPPS ESCROW II, INC",US,Media & Entertainment,0,6.9,8.0,5.5,5.0
"SCRIPPS ESCROW, INC",US,Media & Entertainment,0,6.9,8.0,5.5,5.0
SD International Sukuk II Limited,MY,Energy Equipment & Services,0,5.8,7.1,5.2,0.3
"SDIC Capital Co, Ltd",CN,Investment Banking & Brokerage,1,1.8,3.1,1.8,3.7
"SDIC Power Holdings Co, Ltd",CN,Utilities,1,2.3,4.7,3.2,1.2
SEA LIMITED,SG,Media & Entertainment,1,2.3,6.7,4.2,1.7
SEABOARD CORPORATION,US,Food Products,1,2.2,1.5,3.7,4.1
SEAGATE HDD CAYMAN,KY,"Technology Hardware, Storage & Peripherals",0,7.0,3.6,5.2,6.0
SEAGATE TECHNOLOGY HOLDINGS PUBLIC LIMITED COMPANY,IE,"Technology Hardware, Storage & Peripherals",0,7.0,3.6,5.2,6.0
SEAH BESTEEL CORPORATION,KR,Steel,1,1.6,3.5,2.3,2.2
"SEALAND SECURITIES CO, LTD",CN,Investment Banking & Brokerage,1,2.6,4.6,1.5,3.9
SEB SA,FR,Household Durables,0,6.9,5.1,4.5,6.2
SEC LP,CA,Real Estate Management & Services,0,6.6,5.7,6.6,6.0
SECID - Sociedade Educacional Cidade de Sao Paulo SA,BR,Diversified Consumer Services,1,2.1,6.0,3.5,3.4
"SECOM CO, LTD",JP,Commercial Services & Supplies,0,6.7,10.0,6.8,4.7
SECURE TRUST BANK PUBLIC LIMITED COMPANY,GB,Banks,0,7.1,2.4,4.7,6.5
SECURITISED AUSTRALIAN MORTGAGE TRUST 2007-1,AU,Banks,0,7.0,8.7,3.9,5.0
SECURITY BANK CORPORATION,PH,Banks,1,2.2,0.8,4.2,3.1
SEGARI ENERGY VENTURES SDN BHD,MY,Utilities,1,1.8,3.3,7.7,3.9
SEI INVESTMENTS COMPANY,US,Asset Management & Custody Banks,1,2.8,9.0,3.6,3.9
SEIKO EPSON CORPORATION,JP,"Technology Hardware, Storage & Peripherals",0,7.0,3.2,5.7,5.4
"SEIREN CO,LTD",JP,"Textiles, Apparel & Luxury Goods",1,1.9,3.2,3.6,2.1
SELECT HARVESTS LIMITED,AU,Food Products,0,7.0,2.9,5.2,6.8
SELECT MEDICAL CORPORATION,US,Health Care Providers & Services,0,6.0,5.3,5.1,5.1
SELECT MEDICAL HOLDINGS CORPORATION,US,Health Care Providers & Services,0,6.0,5.3,5.1,5.1
"SEMAPA - SOCIEDADE DE INVESTIMENTO E GESTAO, SGPS, SA",PT,Paper & Forest Products,1,2.3,3.4,3.4,4.6
SEMBCORP ENERGY INDIA LIMITED,IN,Utilities,0,6.6,6.2,2.2,6.2
SEMBCORP FINANCIAL SERVICES PTE LTD,SG,Utilities,0,6.6,6.2,2.2,6.2
SEMBCORP INDUSTRIES LTD,SG,Utilities,0,6.6,6.2,2.2,6.2
SEMPRA ENERGY,US,Utilities,0,7.0,6.9,6.2,5.9
"SEMPRA INFRASTRUCTURE PARTNERS, LP",US,Utilities,0,7.0,6.9,6.2,5.9
SEMPRA TEXAS HOLDINGS CORP,US,Utilities,0,7.0,6.9,6.2,5.9
SEMPRA TEXAS INTERMEDIATE HOLDING COMPANY LLC,US,Utilities,0,7.0,6.9,6.2,5.9
SENEX ENERGY LIMITED,AU,Oil & Gas Exploration & Production,0,6.8,2.4,6.1,7.7
SENIOR PLC,GB,Aerospace & Defense,0,7.14,4.1,4.4,7.1
"SEOUL SEMICONDUCTOR CO, LTD",KR,Semiconductors & Semiconductor Equipment,1,2.1,5.2,2.2,5.0
"SEPTENI HOLDINGS CO, LTD",JP,Media & Entertainment,1,1.9,7.0,3.6,3.2
"SEQUENOM, INC",US,Health Care Providers & Services,0,7.0,10.0,5.1,6.2
SERBA DINAMIK HOLDINGS BERHAD,MY,Energy Equipment & Services,0,5.8,7.1,5.2,0.3
SERICA ENERGY PLC,GB,Oil & Gas Exploration & Production,0,6.0,2.2,6.3,6.6
SERIES 2006-1(E) TORRENS TRUST,AU,Banks,0,6.2,3.3,3.6,7.9
SERIES 2007 - 1G WST TRUST,AU,Banks,0,6.8,8.5,4.0,5.2
SERITAGE GROWTH PROPERTIES,US,Real Estate Management & Services,1,1.6,5.5,2.2,3.7
SES GLOBAL AMERICAS HOLDINGS GP,US,"Broadcasting, Cable & Satellite",0,6.3,10.0,6.0,4.3
SES SA,LU,Media & Entertainment,0,6.3,10.0,6.0,4.3
SEVEN GROUP HOLDINGS LIMITED,AU,Trading Companies & Distributors,0,6.0,3.6,7.7,6.6
SEVERSTAL PAO,RU,Steel,1,2.85,3.6,2.1,3.1
SFIL SA,FR,Supranationals & Development Banks,1,2.5,1.0,4.6,6.5
SFS Group AG,CH,Industrial Machinery,0,6.0,3.9,6.8,5.2
SG FLEET GROUP LIMITED,AU,Professional Services,0,6.7,7.9,5.2,6.1
SGSP (AUSTRALIA) ASSETS PTY LTD,AU,Utilities,0,5.8,6.8,4.7,5.0
SGTP Highway Bypass Limited Partnership,CA,Aerospace & Defense,1,2.8,2.1,1.8,4.4
"SH 130 CONCESSION COMPANY, LLC",US,Construction & Engineering,0,6.0,5.2,6.1,4.3
SHAFTESBURY CARNABY PLC,GB,Real Estate Management & Services,0,6.8,6.1,6.1,7.8
SHAFTESBURY CHINATOWN PLC,GB,Real Estate Management & Services,0,6.8,6.1,6.1,7.8
SHAFTESBURY PLC,GB,Real Estate Management & Services,0,6.8,6.1,6.1,7.8
"SHANDONG LINGLONG TYRE CO, LTD",CN,Auto Components,1,2.3,3.3,3.4,3.6
"SHANDONG WEIGAO GROUP MEDICAL POLYMER CO,LTD",CN,Health Care Equipment & Supplies,0,6.1,9.4,6.0,5.0
"SHANGHAI CIVIL ENGINEERING CO,LTD OF CREC",CN,Construction & Engineering,1,1.9,4.1,2.5,2.6
SHANGHAI COMMERCIAL BANK LIMITED,HK,Banks,0,6.7,3.1,4.3,4.9
"SHANGHAI PORT GROUP (BVI) HOLDING CO, LIMITED",VG,Transportation Infrastructure,1,1.5,5.0,3.3,2.6
SHANGRI-LA ASIA LIMITED,HK,Hotels & Travel,0,7.1,6.1,4.0,5.3
SHANGRI-LA HOTEL LIMITED,SG,Hotels & Travel,0,7.1,6.1,4.0,5.3
"SHANXI SECURITIES CO, LTD",CN,Investment Banking & Brokerage,1,1.7,2.9,1.2,2.6
"SHANXI XINGHUACUN FEN WINE FACTORY CO, LTD",CN,Beverages,1,1.9,3.5,3.7,2.7
"SHEA HOMES LIMITED PARTNERSHIP, A CALIFORNIA LIMITED PARTNERSHIP",US,Real Estate Development & Diversified Activities,1,1.5,2.4,3.7,2.3
SHENZHEN INVESTMENT LIMITED,HK,Real Estate Development & Diversified Activities,0,5.9,5.8,5.7,4.0
"SHENZHEN SENIOR TECHNOLOGY MATERIAL CO,LTD",CN,Commodity Chemicals,1,1.6,3.4,0.0,4.0
"SHIBAURA MACHINE CO, LTD",JP,Industrial Machinery,0,6.0,4.3,6.2,4.4
SHIKUN & BINUI LTD,IL,Construction & Engineering,1,2.5,3.8,2.5,4.6
SHINNIHON CORPORATION,JP,Construction & Engineering,1,1.9,2.5,4.9,1.8
"SHINPOONG PHARMACEUTICAL CO,LTD",KR,Pharmaceuticals,1,2.8,1.8,3.8,3.2
SHINSEGAE DF Inc,KR,Retail - Consumer Discretionary,1,1.7,3.1,2.7,4.3
SHINSEGAE Inc,KR,Retail - Consumer Discretionary,1,1.7,3.1,2.7,4.3
"SHINSUN HOLDINGS (GROUP) CO, LTD",CN,Real Estate Development & Diversified Activities,1,1.7,2.2,2.8,2.7
"SHINYOUNG SECURITIES CO,LTD",KR,Investment Banking & Brokerage,1,2.4,2.1,1.5,4.3
"SHOEI CO, LTD",JP,Auto Components,1,2.7,3.1,4.8,2.8
"SHOPCORE PROPERTIES, LP",US,Asset Management & Custody Banks,1,1.7,8.3,5.1,3.1
SHOPRITE HOLDINGS LIMITED,ZA,Retail - Food & Staples,0,6.5,3.4,4.9,5.7
SHOUGANG FUSHAN RESOURCES GROUP LIMITED,HK,Steel,1,1.6,2.2,2.8,2.9
SHREYAS SOLARFARMS LIMITED,IN,Utilities,0,7.0,9.5,3.3,5.2
SHRUTI POWER PROJECTS PRIVATE LIMITED,IN,Utilities,0,7.0,9.5,3.3,5.2
SHUI ON DEVELOPMENT (HOLDING) LIMITED,HK,Real Estate Development & Diversified Activities,0,6.4,6.0,5.2,4.3
SHUI ON LAND LIMITED,CN,Real Estate Development & Diversified Activities,0,6.4,6.0,5.2,4.3
SIBENERGOMASH - BKZ OOO,RU,Supranationals & Development Banks,1,1.8,0.3,6.0,4.2
SIBUR HOLDING PAO,RU,Diversified Chemicals,1,2.85,4.6,1.3,5.1
"SICHUAN CHUANTOU ENERGY CO, LTD",CN,Utilities,1,2.3,4.6,3.4,2.2
"SICHUAN SWELLFUN CO, LTD",CN,Beverages,1,2.6,3.5,4.4,3.1
"SIERRA WIRELESS, INC",CA,"Technology Hardware, Storage & Peripherals",0,6.1,3.2,4.3,6.2
SIGNATURE AVIATION LIMITED,GB,Transportation Infrastructure,0,6.5,5.7,5.8,6.4
"SIGNATURE AVIATION US HOLDINGS, INC",US,Transportation Infrastructure,0,6.5,5.7,5.8,6.4
SIGNATURE BANK,US,Banks,1,2.4,1.0,3.8,4.8
SIGNET GROUP LIMITED,GB,Retail - Consumer Discretionary,0,7.1,1.9,5.5,6.3
SIGNET JEWELERS LIMITED,BM,Retail - Consumer Discretionary,0,7.1,1.9,5.5,6.3
SIGNUM FINANCE III PLC,IE,Investment Banking & Brokerage,0,7.1,8.6,4.7,3.7
SIGNUM LIMITED,KY,Investment Banking & Brokerage,0,7.1,8.6,4.7,3.7
SIGNUM VERDE LIMITED,KY,Investment Banking & Brokerage,0,7.1,8.6,4.7,3.7
SIIX Corp,JP,"Electronic Equipment, Instruments & Components",1,2.6,5.3,3.4,4.3
SILERGY CORP,CN,Semiconductors & Semiconductor Equipment,1,1.8,7.1,2.8,3.9
SILVER LAKE RESOURCES LIMITED,AU,Metals and Mining - Precious Metals,1,1.6,0.6,3.1,6.9
SILVERCORP METALS INC,CA,Metals and Mining - Precious Metals,1,2.2,2.3,3.2,4.6
SIME DARBY BERHAD,MY,Industrial Conglomerates,0,6.3,2.9,5.4,5.8
SIME DARBY PLANTATION BERHAD,MY,Food Products,0,7.0,3.9,4.6,6.5
SIME DARBY PLANTATION GLOBAL BERHAD,MY,Food Products,0,7.0,3.9,4.6,6.5
"SIMPLO TECHNOLOGY CO, LTD",TW,"Electronic Equipment, Instruments & Components",1,2.6,4.0,2.9,4.3
SINBON ELECTRONICS COMPANY LTD,TW,"Electronic Equipment, Instruments & Components",0,5.8,5.6,4.9,3.9
SINGAPORE AIRLINES LIMITED,SG,Airlines,0,6.7,3.1,6.6,2.8
SINGAPORE PRESS HOLDINGS LIMITED,SG,Media & Entertainment,0,7.1,6.9,7.8,5.0
SINGAPORE TECHNOLOGIES ENGINEERING LTD,SG,Aerospace & Defense,0,6.8,5.2,5.8,4.2
SINGAPORE TELECOMMUNICATIONS LIMITED,SG,Telecommunication Services,0,6.6,9.5,6.3,4.7
SINGTEL GROUP TREASURY PTE LTD,SG,Telecommunication Services,0,6.6,9.5,6.3,4.7
SINO-OCEAN HOLDING GROUP (CHINA) LIMITED,CN,Real Estate Development & Diversified Activities,0,6.8,6.1,4.7,6.0
SINOCHEM INTERNATIONAL DEVELOPMENT PTE LTD,SG,Diversified Chemicals,1,1.6,4.3,2.5,3.7
SINOPAC FINANCIAL HOLDINGS COMPANY LIMITED,TW,Banks,0,6.5,6.6,4.6,4.9
"SINOPEC ENGINEERING (GROUP) CO, LTD",CN,Construction & Engineering,1,2.5,3.2,3.9,2.9
SIRIUS MINERALS FINANCE NO2 LIMITED,GB,Metals and Mining - Non-Precious Metals,0,7.1,4.0,5.5,6.3
SIRIUSPOINT LTD,BM,Multi-Line Insurance & Brokerage,1,2.5,3.5,3.0,5.8
"SK BATTERY AMERICA, INC",US,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,5.4,8.9,4.1
"SK Bioscience Co,Ltd",KR,Biotechnology,1,1.7,4.8,4.2,3.7
"SK Broadband Co, Ltd",KR,Telecommunication Services,0,6.1,10.0,7.6,3.0
"SK Discovery Co,Ltd",KR,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,6.6,6.3,3.9
SK Energy Co Ltd,KR,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,5.4,8.9,4.1
"SK Geo Centric Co, Ltd",KR,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,5.4,8.9,4.1
"SK Incheon Petrochem Co,Ltd",KR,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,5.4,8.9,4.1
"SK Innovation Co, Ltd",KR,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,5.4,8.9,4.1
"SK Lubricants Co,Ltd",KR,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,5.4,8.9,4.1
"SK Plasma Co, Ltd",KR,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,6.6,6.3,3.9
"SK TELECOM CO,LTD",KR,Telecommunication Services,0,6.1,10.0,7.6,3.0
SK hynix Inc,KR,Semiconductors & Semiconductor Equipment,0,5.8,4.1,8.1,4.7
"SKECHERS USA, INC",US,"Textiles, Apparel & Luxury Goods",1,1.9,1.6,3.1,3.4
SKILLSOFT CORP,US,Professional Services,0,6.7,5.4,6.8,5.3
"SKILLSOFT FINANCE II, INC",US,Professional Services,0,6.7,5.4,6.8,5.3
SKILLZ INC,US,Media & Entertainment,1,2.1,6.7,2.2,3.5
SKODA AUTO VOLKSWAGEN INDIA PRIVATE LIMITED,IN,Automobiles,1,2.3,5.6,3.8,0.7
SKP Resources Bhd,MY,Commodity Chemicals,1,2.6,3.8,3.4,4.0
SKY NETWORK TELEVISION LIMITED,NZ,Media & Entertainment,0,6.5,6.7,3.7,6.8
"SKYWORKS SOLUTIONS, INC",US,Semiconductors & Semiconductor Equipment,0,6.4,5.5,7.4,4.3
SLC AGRICOLA SA,BR,Food Products,1,2.7,2.5,2.8,3.6
SLEEP NUMBER CORPORATION,US,Retail - Consumer Discretionary,0,6.8,2.9,5.1,6.6
SLM CORPORATION,US,Consumer Finance,0,7.14,8.0,4.3,7.2
"SM ENTERTAINMENT CO, Ltd",KR,Media & Entertainment,1,2.7,6.2,4.6,1.3
SMART METERING SYSTEMS PLC,GB,Commercial Services & Supplies,0,7.1,10.0,4.2,7.4
SMARTSHEET INC,US,Software & Services,0,6.4,4.9,5.3,5.1
SMBC BANK INTERNATIONAL PLC,GB,Banks,0,6.2,5.0,4.1,4.7
SMBC International Finance NV,CW,Banks,0,6.2,5.0,4.1,4.7
SMBC Nikko Securities Inc,JP,Banks,0,6.2,5.0,4.1,4.7
SMFG PREFERRED CAPITAL GBP 1 LIMITED,KY,Banks,0,6.2,5.0,4.1,4.7
SMFG PREFERRED CAPITAL JPY 1 LIMITED,KY,Banks,0,6.2,5.0,4.1,4.7
SMOORE INTERNATIONAL HOLDINGS LIMITED,CN,Tobacco,0,6.6,1.6,4.0,5.6
SNAM SPA,IT,Utilities,0,6.7,8.0,7.2,3.6
SNAP ONE HOLDINGS CORP,US,Household Durables,1,1.7,0.0,3.4,4.8
SNAP-ON INCORPORATED,US,Industrial Machinery,0,6.3,4.8,5.1,5.6
SOAR WISE LIMITED,KY,Diversified Financials,1,1.6,0.0,4.4,0.9
"SOCIAL FINANCE, INC",US,Consumer Finance,1,2.3,6.7,2.4,5.4
SOCIETE DE RECETTES ILLIMITEES,CA,Restaurants,1,2.1,2.9,3.0,5.4
SOCIETE FINANCIERE DAIMLER CANADA INC,CA,Automobiles,0,6.9,6.8,3.7,4.0
"SOFI TECHNOLOGIES, INC",US,Consumer Finance,1,2.3,6.7,2.4,5.4
SOITEC SA,FR,Semiconductors & Semiconductor Equipment,1,2.4,4.4,5.7,4.7
SOLARIA CASIOPEA SA,ES,Utilities,0,6.8,8.7,2.0,6.2
"SOLARWINDS HOLDINGS, INC",US,Software & Services,1,1.9,6.7,2.2,4.2
SOLGOLD PLC,AU,Metals and Mining - Precious Metals,1,2.7,1.6,4.0,5.4
"SOLUM CO, LTD",KR,"Electronic Equipment, Instruments & Components",1,1.9,3.3,3.4,3.5
"SONAE - SGPS, SA",PT,Retail - Food & Staples,0,7.0,3.2,5.3,5.8
"SONAE MC, SGPS, SA",PT,Retail - Food & Staples,0,7.0,3.2,5.3,5.8
"SONAE SIERRA, SGPS, SA",PT,Retail - Food & Staples,0,7.0,3.2,5.3,5.8
SONIC HEALTHCARE LIMITED,AU,Health Care Providers & Services,0,6.3,8.9,4.5,6.4
SOPF FPF OOO,RU,Supranationals & Development Banks,1,1.8,0.3,6.0,4.2
"SORRENTO THERAPEUTICS, INC",US,Biotechnology,1,1.7,3.8,3.5,4.1
"SOSiLA Logistics REIT, Inc",JP,Real Estate Management & Services,1,2.4,4.9,0.7,5.9
SOUTH JERSEY GAS COMPANY,US,Utilities,0,6.7,6.9,9.0,5.6
"SOUTH JERSEY INDUSTRIES, INC",US,Utilities,0,6.7,6.9,9.0,5.6
"SOUTH POINT ENERGY CENTER, LLC",US,Utilities,1,2.7,3.8,5.7,4.0
SOUTHERN CALIFORNIA GAS COMPANY,US,Utilities,0,7.0,6.9,6.2,5.9
SOUTHERN COMPANY FUNDING CORPORATION,US,Utilities,0,6.5,6.8,6.9,5.1
SOUTHERN COMPANY GAS CAPITAL CORPORATION,US,Utilities,0,6.5,6.8,6.9,5.1
SOUTHERN GAS NETWORKS PLC,GB,"Oil & Gas Refining, Marketing, Transportation & Storage",0,7.0,9.0,9.1,5.1
SOUTHERN POWER COMPANY,US,Utilities,0,6.5,6.8,6.9,5.1
SOUTHWEST GAS CORPORATION,US,Utilities,0,6.5,6.0,6.0,4.9
"SOUTHWEST GAS HOLDINGS, INC",US,Utilities,0,6.5,6.0,6.0,4.9
SOUTHWESTERN ENERGY COMPANY,US,Oil & Gas Exploration & Production,0,6.5,2.7,6.5,6.5
SOVEREIGN HOUSING ASSOCIATION LIMITED,GB,Real Estate Management & Services,0,7.1,2.8,7.2,6.3
SOVEREIGN HOUSING CAPITAL PLC,GB,Real Estate Management & Services,0,7.1,2.8,7.2,6.3
SPAR Group Ltd,ZA,Retail - Food & Staples,0,6.5,3.2,5.8,5.7
SPAR NORD BANK AS,DK,Banks,0,6.5,1.8,4.0,6.0
SPAREBANK 1 NORD-NORGE,NO,Banks,0,6.5,3.7,3.6,6.5
SPARTON CORPORATION,US,Aerospace & Defense,0,7.0,3.6,6.2,5.0
SPCM SA,FR,Specialty Chemicals,1,2.4,3.9,2.7,3.2
"SPECTRA ENERGY CAPITAL, LLC",US,"Oil & Gas Refining, Marketing, Transportation & Storage",0,7.0,5.5,4.7,7.4
"SPECTRA ENERGY PARTNERS, LP",US,"Oil & Gas Refining, Marketing, Transportation & Storage",0,7.0,5.5,4.7,7.4
SPH REIT,SG,Real Estate Management & Services,1,2.4,6.3,0.0,5.3
SPIE SA,FR,Commercial Services & Supplies,0,6.7,10.0,4.3,6.8
"SPIRE GLOBAL, INC",US,Professional Services,1,2.8,6.2,4.0,4.9
"SPIRIT REALTY CAPITAL, INC",US,Real Estate Management & Services,1,2.1,3.1,3.1,5.5
"SPIRIT REALTY, LP",US,Real Estate Management & Services,1,2.1,3.1,3.1,5.5
SPORTS TOTO MALAYSIA SDN BHD,MY,Casinos & Gaming,0,6.0,6.7,5.9,4.3
SPROTT INC,CA,Asset Management & Custody Banks,0,7.1,6.7,4.4,7.1
"SPS COMMERCE, INC",US,Software & Services,0,6.7,3.6,4.3,6.7
"SQUARE ENIX HOLDINGS CO,LTD",JP,Media & Entertainment,0,6.3,7.0,4.4,6.3
SREI EQUIPMENT FINANCE LIMITED,IN,Diversified Financials,1,1.7,7.0,3.5,4.4
SREI INFRASTRUCTURE FINANCE LIMITED,IN,Diversified Financials,1,1.7,7.0,3.5,4.4
SRF LIMITED,IN,Diversified Chemicals,1,2.0,4.3,1.2,4.4
"SSGA FUNDS MANAGEMENT, INC",US,Asset Management & Custody Banks,0,6.7,10.0,5.4,4.8
SSR MINING INC,US,Metals and Mining - Precious Metals,0,7.0,2.7,6.1,7.0
ST BARBARA LIMITED,AU,Metals and Mining - Precious Metals,0,7.0,2.2,6.1,6.7
"ST ENGINEERING NORTH AMERICA, INC",US,Aerospace & Defense,0,6.8,5.2,5.8,4.2
ST ENGINEERING RHQ LTD,GB,Aerospace & Defense,0,6.8,5.2,5.8,4.2
STAGECOACH GROUP PLC,GB,Road & Rail Transport,0,7.1,5.9,2.3,6.3
"STANLEY MARTIN COMPANIES, LLC",US,Real Estate Development & Diversified Activities,0,6.1,6.5,5.3,4.2
STARHILL GLOBAL REIT MTN PTE LTD,SG,Real Estate Management & Services,1,2.1,6.0,3.7,3.2
STATE BANK OF INDIA,GB,Banks,0,6.2,4.6,4.7,3.6
STATE BANK OF INDIA (CALIFORNIA),US,Banks,0,6.2,4.6,4.7,3.6
STATE DEVELOPMENT CORPORATION VEBRF,RU,Supranationals & Development Banks,1,1.8,0.3,6.0,4.2
STATE ELITE GLOBAL LIMITED,HK,Banks,0,7.0,5.4,4.9,5.4
STATE STREET CORPORATION,US,Asset Management & Custody Banks,0,6.7,10.0,5.4,4.8
STATECA DESIGNATED ACTIVITY COMPANY,IE,Banks,0,7.1,6.5,4.1,6.0
STATION CASINOS LLC,US,Casinos & Gaming,1,1.6,3.4,2.9,4.0
STC SUKUK COMPANY LIMITED,KY,Telecommunication Services,1,1.7,8.3,5.1,1.1
STEADFAST GROUP LTD,AU,Multi-Line Insurance & Brokerage,0,7.0,4.4,4.4,6.9
"STEEL DYNAMICS, INC",US,Steel,0,6.6,4.4,4.6,5.5
STEEL FUNDING DESIGNATED ACTIVITY COMPANY,IE,Steel,1,2.85,4.4,5.3,2.4
STEELCASE INC,US,Commercial Services & Supplies,0,5.9,10.0,7.0,4.8
STEICO SE,DE,Building Products,1,1.6,4.1,5.6,1.7
STEINHOFF INVESTMENT HOLDINGS LIMITED,ZA,Household Durables,1,2.4,4.2,3.4,2.6
"STEM, INC",US,Electrical Equipment,0,6.3,5.6,7.3,4.3
STEPAN COMPANY,US,Specialty Chemicals,0,6.7,5.6,3.0,6.4
"STERICYCLE, INC",US,Commercial Services & Supplies,1,1.8,1.9,4.5,6.7
"STERLING CONSTRUCTION COMPANY, INC",US,Construction & Engineering,0,6.0,2.8,2.5,5.6
"STEVEN MADDEN, LTD",US,"Textiles, Apparel & Luxury Goods",0,6.6,3.1,5.2,6.2
"STIC Investments, Inc",KR,"Electronic Equipment, Instruments & Components",1,1.9,2.2,4.0,3.1
STIFEL BANK & TRUST,US,Investment Banking & Brokerage,1,2.6,3.1,1.1,5.2
STIFEL FINANCIAL CAPITAL TRUST II,US,Investment Banking & Brokerage,1,2.6,3.1,1.1,5.2
STIFEL FINANCIAL CAPITAL TRUST III,US,Investment Banking & Brokerage,1,2.6,3.1,1.1,5.2
STIFEL FINANCIAL CORP,US,Investment Banking & Brokerage,1,2.6,3.1,1.1,5.2
STIRLING WATER SEAFIELD FINANCE PLC,GB,Utilities,0,5.8,6.2,3.6,6.1
STONEMOR PARTNERS LP,US,Diversified Consumer Services,0,5.9,5.9,3.6,6.2
STRATEGIC INTERNATIONAL GROUP LIMITED,CN,Biotechnology,0,6.2,6.3,4.3,6.5
STRATUS CAPITAL PUBLIC LIMITED COMPANY,IE,Investment Banking & Brokerage,0,7.1,8.6,4.7,3.7
STRAUSS GROUP LTD,IL,Food Products,0,6.8,3.5,6.2,4.9
STRUCTURED OBLIGATIONS CORPORATION,US,Banks,0,7.1,9.4,4.5,4.4
STRUCTURED PRODUCTS CORP,US,Diversified Financials,0,7.0,8.7,3.9,5.0
STRUCTURED PRODUCTS CORP CORTS TR FOR PECO ENERGY CAP TR III,US,Diversified Financials,0,7.0,8.7,3.9,5.0
STRUCTURED PRODUCTS CORP CORTS TRUST FOR FOR WORLDCOM NOTES,US,Diversified Financials,0,7.0,8.7,3.9,5.0
STRYKER CORPORATION,US,Health Care Equipment & Supplies,1,2.4,10.0,3.3,5.1
SUBARU CORPORATION,JP,Automobiles,1,2.6,4.8,2.7,5.0
SUEZ SA,FR,Utilities,0,6.5,6.5,5.8,6.6
"SUMITOMO DENSETSU CO,LTD",JP,Construction & Engineering,1,2.1,3.6,4.9,2.5
SUMITOMO MITSUI BANKING CORPORATION,AU,Banks,0,6.2,5.0,4.1,4.7
"SUMMIT MIDSTREAM HOLDINGS, LLC",US,"Oil & Gas Refining, Marketing, Transportation & Storage",1,1.6,2.8,2.7,3.8
"SUMMIT MIDSTREAM PARTNERS, LP",US,"Oil & Gas Refining, Marketing, Transportation & Storage",1,1.6,2.8,2.7,3.8
"SUMMIT PERMIAN TRANSMISSION, LLC",US,"Oil & Gas Refining, Marketing, Transportation & Storage",1,1.6,2.8,2.7,3.8
SUN HUNG KAI PROPERTIES (CAPITAL MARKET) LIMITED,HK,Real Estate Development & Diversified Activities,0,6.3,6.0,5.2,4.8
SUN HUNG KAI PROPERTIES LIMITED,HK,Real Estate Development & Diversified Activities,0,6.3,6.0,5.2,4.8
SUNAC CHINA HOLDINGS LIMITED,CN,Real Estate Development & Diversified Activities,1,2.5,4.0,0.0,3.5
SUNCOR ENERGY VENTURES CORPORATION,CA,Integrated Oil & Gas,0,6.3,2.7,7.3,7.9
SUNCORP GROUP LIMITED,AU,Property & Casualty Insurance,0,6.7,2.7,4.4,7.1
SUNCORP-METWAY LIMITED,AU,Property & Casualty Insurance,0,6.7,2.7,4.4,7.1
SUNLIGHT REAL ESTATE INVESTMENT TRUST,HK,Real Estate Management & Services,1,2.4,5.9,3.0,4.1
